municipio_codigo,municipio_nombre,poblacion_empadronada,rango_edad,sexo
99,Navas del Rey,32,De 80 a 84 años,Hombre
99,Navas del Rey,22,De 85 a 89 años,Hombre
99,Navas del Rey,7,De 90 a 94 años,Hombre
99,Navas del Rey,1,De 95 a 99 años,Hombre
99,Navas del Rey,0,De 100 y más años,Hombre
99,Navas del Rey,56,De 0 a 4 años,Mujer
99,Navas del Rey,65,De 5 a 9 años,Mujer
99,Navas del Rey,87,De 10 a 14 años,Mujer
99,Navas del Rey,65,De 15 a 19 años,Mujer
99,Navas del Rey,62,De 20 a 24 años,Mujer
99,Navas del Rey,81,De 25 a 29 años,Mujer
99,Navas del Rey,96,De 30 a 34 años,Mujer
99,Navas del Rey,106,De 35 a 39 años,Mujer
99,Navas del Rey,109,De 40 a 44 años,Mujer
99,Navas del Rey,102,De 45 a 49 años,Mujer
99,Navas del Rey,84,De 50 a 54 años,Mujer
99,Navas del Rey,72,De 55 a 59 años,Mujer
99,Navas del Rey,48,De 60 a 64 años,Mujer
99,Navas del Rey,65,De 65 a 69 años,Mujer
99,Navas del Rey,57,De 70 a 74 años,Mujer
99,Navas del Rey,43,De 75 a 79 años,Mujer
99,Navas del Rey,38,De 80 a 84 años,Mujer
99,Navas del Rey,28,De 85 a 89 años,Mujer
99,Navas del Rey,18,De 90 a 94 años,Mujer
99,Navas del Rey,3,De 95 a 99 años,Mujer
99,Navas del Rey,0,De 100 y más años,Mujer
100,Nuevo Baztán,121,De 0 a 4 años,Hombre
100,Nuevo Baztán,186,De 5 a 9 años,Hombre
100,Nuevo Baztán,200,De 10 a 14 años,Hombre
100,Nuevo Baztán,189,De 15 a 19 años,Hombre
100,Nuevo Baztán,152,De 20 a 24 años,Hombre
100,Nuevo Baztán,162,De 25 a 29 años,Hombre
100,Nuevo Baztán,186,De 30 a 34 años,Hombre
100,Nuevo Baztán,213,De 35 a 39 años,Hombre
100,Nuevo Baztán,270,De 40 a 44 años,Hombre
100,Nuevo Baztán,310,De 45 a 49 años,Hombre
100,Nuevo Baztán,307,De 50 a 54 años,Hombre
100,Nuevo Baztán,270,De 55 a 59 años,Hombre
100,Nuevo Baztán,192,De 60 a 64 años,Hombre
100,Nuevo Baztán,141,De 65 a 69 años,Hombre
100,Nuevo Baztán,90,De 70 a 74 años,Hombre
100,Nuevo Baztán,54,De 75 a 79 años,Hombre
100,Nuevo Baztán,28,De 80 a 84 años,Hombre
100,Nuevo Baztán,16,De 85 a 89 años,Hombre
100,Nuevo Baztán,7,De 90 a 94 años,Hombre
100,Nuevo Baztán,0,De 95 a 99 años,Hombre
100,Nuevo Baztán,1,De 100 y más años,Hombre
100,Nuevo Baztán,108,De 0 a 4 años,Mujer
100,Nuevo Baztán,174,De 5 a 9 años,Mujer
100,Nuevo Baztán,202,De 10 a 14 años,Mujer
100,Nuevo Baztán,186,De 15 a 19 años,Mujer
100,Nuevo Baztán,181,De 20 a 24 años,Mujer
100,Nuevo Baztán,166,De 25 a 29 años,Mujer
100,Nuevo Baztán,165,De 30 a 34 años,Mujer
100,Nuevo Baztán,206,De 35 a 39 años,Mujer
100,Nuevo Baztán,277,De 40 a 44 años,Mujer
100,Nuevo Baztán,298,De 45 a 49 años,Mujer
100,Nuevo Baztán,285,De 50 a 54 años,Mujer
100,Nuevo Baztán,243,De 55 a 59 años,Mujer
100,Nuevo Baztán,160,De 60 a 64 años,Mujer
100,Nuevo Baztán,113,De 65 a 69 años,Mujer
100,Nuevo Baztán,89,De 70 a 74 años,Mujer
100,Nuevo Baztán,54,De 75 a 79 años,Mujer
100,Nuevo Baztán,46,De 80 a 84 años,Mujer
100,Nuevo Baztán,27,De 85 a 89 años,Mujer
100,Nuevo Baztán,12,De 90 a 94 años,Mujer
100,Nuevo Baztán,3,De 95 a 99 años,Mujer
100,Nuevo Baztán,1,De 100 y más años,Mujer
101,Olmeda de las Fuentes,6,De 0 a 4 años,Hombre
101,Olmeda de las Fuentes,9,De 5 a 9 años,Hombre
101,Olmeda de las Fuentes,10,De 10 a 14 años,Hombre
101,Olmeda de las Fuentes,8,De 15 a 19 años,Hombre
101,Olmeda de las Fuentes,8,De 20 a 24 años,Hombre
101,Olmeda de las Fuentes,5,De 25 a 29 años,Hombre
101,Olmeda de las Fuentes,7,De 30 a 34 años,Hombre
101,Olmeda de las Fuentes,16,De 35 a 39 años,Hombre
101,Olmeda de las Fuentes,24,De 40 a 44 años,Hombre
101,Olmeda de las Fuentes,17,De 45 a 49 años,Hombre
101,Olmeda de las Fuentes,14,De 50 a 54 años,Hombre
101,Olmeda de las Fuentes,12,De 55 a 59 años,Hombre
101,Olmeda de las Fuentes,7,De 60 a 64 años,Hombre
101,Olmeda de las Fuentes,10,De 65 a 69 años,Hombre
101,Olmeda de las Fuentes,4,De 70 a 74 años,Hombre
101,Olmeda de las Fuentes,3,De 75 a 79 años,Hombre
101,Olmeda de las Fuentes,8,De 80 a 84 años,Hombre
101,Olmeda de las Fuentes,5,De 85 a 89 años,Hombre
101,Olmeda de las Fuentes,0,De 90 a 94 años,Hombre
101,Olmeda de las Fuentes,0,De 95 a 99 años,Hombre
101,Olmeda de las Fuentes,0,De 100 y más años,Hombre
101,Olmeda de las Fuentes,10,De 0 a 4 años,Mujer
101,Olmeda de las Fuentes,14,De 5 a 9 años,Mujer
101,Olmeda de las Fuentes,4,De 10 a 14 años,Mujer
101,Olmeda de las Fuentes,5,De 15 a 19 años,Mujer
101,Olmeda de las Fuentes,7,De 20 a 24 años,Mujer
101,Olmeda de las Fuentes,7,De 25 a 29 años,Mujer
101,Olmeda de las Fuentes,6,De 30 a 34 años,Mujer
101,Olmeda de las Fuentes,15,De 35 a 39 años,Mujer
101,Olmeda de las Fuentes,16,De 40 a 44 años,Mujer
101,Olmeda de las Fuentes,14,De 45 a 49 años,Mujer
101,Olmeda de las Fuentes,15,De 50 a 54 años,Mujer
101,Olmeda de las Fuentes,13,De 55 a 59 años,Mujer
101,Olmeda de las Fuentes,6,De 60 a 64 años,Mujer
101,Olmeda de las Fuentes,7,De 65 a 69 años,Mujer
101,Olmeda de las Fuentes,2,De 70 a 74 años,Mujer
101,Olmeda de las Fuentes,8,De 75 a 79 años,Mujer
101,Olmeda de las Fuentes,7,De 80 a 84 años,Mujer
101,Olmeda de las Fuentes,1,De 85 a 89 años,Mujer
101,Olmeda de las Fuentes,1,De 90 a 94 años,Mujer
101,Olmeda de las Fuentes,1,De 95 a 99 años,Mujer
101,Olmeda de las Fuentes,0,De 100 y más años,Mujer
102,Orusco de Tajuña,28,De 0 a 4 años,Hombre
102,Orusco de Tajuña,30,De 5 a 9 años,Hombre
102,Orusco de Tajuña,33,De 10 a 14 años,Hombre
102,Orusco de Tajuña,24,De 15 a 19 años,Hombre
102,Orusco de Tajuña,29,De 20 a 24 años,Hombre
102,Orusco de Tajuña,27,De 25 a 29 años,Hombre
102,Orusco de Tajuña,34,De 30 a 34 años,Hombre
102,Orusco de Tajuña,52,De 35 a 39 años,Hombre
102,Orusco de Tajuña,49,De 40 a 44 años,Hombre
102,Orusco de Tajuña,46,De 45 a 49 años,Hombre
102,Orusco de Tajuña,50,De 50 a 54 años,Hombre
102,Orusco de Tajuña,42,De 55 a 59 años,Hombre
102,Orusco de Tajuña,30,De 60 a 64 años,Hombre
102,Orusco de Tajuña,30,De 65 a 69 años,Hombre
102,Orusco de Tajuña,31,De 70 a 74 años,Hombre
102,Orusco de Tajuña,21,De 75 a 79 años,Hombre
102,Orusco de Tajuña,28,De 80 a 84 años,Hombre
102,Orusco de Tajuña,21,De 85 a 89 años,Hombre
102,Orusco de Tajuña,6,De 90 a 94 años,Hombre
102,Orusco de Tajuña,1,De 95 a 99 años,Hombre
102,Orusco de Tajuña,0,De 100 y más años,Hombre
102,Orusco de Tajuña,27,De 0 a 4 años,Mujer
102,Orusco de Tajuña,32,De 5 a 9 años,Mujer
102,Orusco de Tajuña,25,De 10 a 14 años,Mujer
102,Orusco de Tajuña,26,De 15 a 19 años,Mujer
102,Orusco de Tajuña,17,De 20 a 24 años,Mujer
102,Orusco de Tajuña,33,De 25 a 29 años,Mujer
102,Orusco de Tajuña,35,De 30 a 34 años,Mujer
102,Orusco de Tajuña,46,De 35 a 39 años,Mujer
102,Orusco de Tajuña,48,De 40 a 44 años,Mujer
102,Orusco de Tajuña,45,De 45 a 49 años,Mujer
102,Orusco de Tajuña,37,De 50 a 54 años,Mujer
102,Orusco de Tajuña,36,De 55 a 59 años,Mujer
102,Orusco de Tajuña,27,De 60 a 64 años,Mujer
102,Orusco de Tajuña,35,De 65 a 69 años,Mujer
102,Orusco de Tajuña,24,De 70 a 74 años,Mujer
102,Orusco de Tajuña,30,De 75 a 79 años,Mujer
102,Orusco de Tajuña,32,De 80 a 84 años,Mujer
102,Orusco de Tajuña,31,De 85 a 89 años,Mujer
102,Orusco de Tajuña,13,De 90 a 94 años,Mujer
102,Orusco de Tajuña,6,De 95 a 99 años,Mujer
102,Orusco de Tajuña,1,De 100 y más años,Mujer
104,Paracuellos de Jarama,1180,De 0 a 4 años,Hombre
104,Paracuellos de Jarama,1290,De 5 a 9 años,Hombre
104,Paracuellos de Jarama,848,De 10 a 14 años,Hombre
104,Paracuellos de Jarama,540,De 15 a 19 años,Hombre
104,Paracuellos de Jarama,382,De 20 a 24 años,Hombre
104,Paracuellos de Jarama,516,De 25 a 29 años,Hombre
104,Paracuellos de Jarama,832,De 30 a 34 años,Hombre
104,Paracuellos de Jarama,1387,De 35 a 39 años,Hombre
104,Paracuellos de Jarama,1592,De 40 a 44 años,Hombre
104,Paracuellos de Jarama,1236,De 45 a 49 años,Hombre
104,Paracuellos de Jarama,734,De 50 a 54 años,Hombre
104,Paracuellos de Jarama,490,De 55 a 59 años,Hombre
104,Paracuellos de Jarama,332,De 60 a 64 años,Hombre
104,Paracuellos de Jarama,264,De 65 a 69 años,Hombre
104,Paracuellos de Jarama,209,De 70 a 74 años,Hombre
104,Paracuellos de Jarama,135,De 75 a 79 años,Hombre
104,Paracuellos de Jarama,81,De 80 a 84 años,Hombre
104,Paracuellos de Jarama,56,De 85 a 89 años,Hombre
104,Paracuellos de Jarama,13,De 90 a 94 años,Hombre
104,Paracuellos de Jarama,3,De 95 a 99 años,Hombre
104,Paracuellos de Jarama,1,De 100 y más años,Hombre
104,Paracuellos de Jarama,1084,De 0 a 4 años,Mujer
104,Paracuellos de Jarama,1134,De 5 a 9 años,Mujer
104,Paracuellos de Jarama,848,De 10 a 14 años,Mujer
104,Paracuellos de Jarama,491,De 15 a 19 años,Mujer
104,Paracuellos de Jarama,362,De 20 a 24 años,Mujer
104,Paracuellos de Jarama,446,De 25 a 29 años,Mujer
104,Paracuellos de Jarama,879,De 30 a 34 años,Mujer
104,Paracuellos de Jarama,1482,De 35 a 39 años,Mujer
104,Paracuellos de Jarama,1625,De 40 a 44 años,Mujer
104,Paracuellos de Jarama,1088,De 45 a 49 años,Mujer
104,Paracuellos de Jarama,660,De 50 a 54 años,Mujer
104,Paracuellos de Jarama,474,De 55 a 59 años,Mujer
104,Paracuellos de Jarama,344,De 60 a 64 años,Mujer
104,Paracuellos de Jarama,285,De 65 a 69 años,Mujer
104,Paracuellos de Jarama,197,De 70 a 74 años,Mujer
104,Paracuellos de Jarama,141,De 75 a 79 años,Mujer
104,Paracuellos de Jarama,119,De 80 a 84 años,Mujer
104,Paracuellos de Jarama,76,De 85 a 89 años,Mujer
104,Paracuellos de Jarama,36,De 90 a 94 años,Mujer
104,Paracuellos de Jarama,10,De 95 a 99 años,Mujer
104,Paracuellos de Jarama,3,De 100 y más años,Mujer
106,Parla,4691,De 0 a 4 años,Hombre
106,Parla,5086,De 5 a 9 años,Hombre
106,Parla,3564,De 10 a 14 años,Hombre
106,Parla,2981,De 15 a 19 años,Hombre
106,Parla,2940,De 20 a 24 años,Hombre
106,Parla,3515,De 25 a 29 años,Hombre
106,Parla,4923,De 30 a 34 años,Hombre
106,Parla,7661,De 35 a 39 años,Hombre
106,Parla,7064,De 40 a 44 años,Hombre
106,Parla,4752,De 45 a 49 años,Hombre
106,Parla,3647,De 50 a 54 años,Hombre
106,Parla,2985,De 55 a 59 años,Hombre
106,Parla,3031,De 60 a 64 años,Hombre
106,Parla,2625,De 65 a 69 años,Hombre
106,Parla,1513,De 70 a 74 años,Hombre
106,Parla,833,De 75 a 79 años,Hombre
106,Parla,486,De 80 a 84 años,Hombre
106,Parla,245,De 85 a 89 años,Hombre
106,Parla,79,De 90 a 94 años,Hombre
106,Parla,13,De 95 a 99 años,Hombre
106,Parla,1,De 100 y más años,Hombre
106,Parla,4337,De 0 a 4 años,Mujer
106,Parla,4749,De 5 a 9 años,Mujer
106,Parla,3457,De 10 a 14 años,Mujer
106,Parla,2843,De 15 a 19 años,Mujer
106,Parla,3037,De 20 a 24 años,Mujer
106,Parla,3788,De 25 a 29 años,Mujer
106,Parla,5270,De 30 a 34 años,Mujer
106,Parla,7530,De 35 a 39 años,Mujer
106,Parla,6161,De 40 a 44 años,Mujer
106,Parla,4502,De 45 a 49 años,Mujer
106,Parla,3553,De 50 a 54 años,Mujer
106,Parla,3404,De 55 a 59 años,Mujer
106,Parla,3457,De 60 a 64 años,Mujer
106,Parla,2723,De 65 a 69 años,Mujer
106,Parla,1756,De 70 a 74 años,Mujer
106,Parla,1012,De 75 a 79 años,Mujer
106,Parla,809,De 80 a 84 años,Mujer
106,Parla,558,De 85 a 89 años,Mujer
106,Parla,235,De 90 a 94 años,Mujer
106,Parla,70,De 95 a 99 años,Mujer
106,Parla,12,De 100 y más años,Mujer
107,Patones,11,De 0 a 4 años,Hombre
107,Patones,5,De 5 a 9 años,Hombre
107,Patones,11,De 10 a 14 años,Hombre
107,Patones,5,De 15 a 19 años,Hombre
107,Patones,8,De 20 a 24 años,Hombre
107,Patones,15,De 25 a 29 años,Hombre
107,Patones,16,De 30 a 34 años,Hombre
107,Patones,24,De 35 a 39 años,Hombre
107,Patones,18,De 40 a 44 años,Hombre
107,Patones,18,De 45 a 49 años,Hombre
107,Patones,25,De 50 a 54 años,Hombre
107,Patones,16,De 55 a 59 años,Hombre
107,Patones,21,De 60 a 64 años,Hombre
107,Patones,26,De 65 a 69 años,Hombre
107,Patones,10,De 70 a 74 años,Hombre
107,Patones,9,De 75 a 79 años,Hombre
107,Patones,6,De 80 a 84 años,Hombre
107,Patones,6,De 85 a 89 años,Hombre
107,Patones,10,De 90 a 94 años,Hombre
107,Patones,2,De 95 a 99 años,Hombre
107,Patones,0,De 100 y más años,Hombre
107,Patones,11,De 0 a 4 años,Mujer
107,Patones,11,De 5 a 9 años,Mujer
107,Patones,12,De 10 a 14 años,Mujer
107,Patones,6,De 15 a 19 años,Mujer
107,Patones,7,De 20 a 24 años,Mujer
107,Patones,10,De 25 a 29 años,Mujer
107,Patones,16,De 30 a 34 años,Mujer
107,Patones,17,De 35 a 39 años,Mujer
107,Patones,23,De 40 a 44 años,Mujer
107,Patones,19,De 45 a 49 años,Mujer
107,Patones,10,De 50 a 54 años,Mujer
107,Patones,22,De 55 a 59 años,Mujer
107,Patones,18,De 60 a 64 años,Mujer
107,Patones,14,De 65 a 69 años,Mujer
107,Patones,8,De 70 a 74 años,Mujer
107,Patones,19,De 75 a 79 años,Mujer
107,Patones,17,De 80 a 84 años,Mujer
107,Patones,28,De 85 a 89 años,Mujer
107,Patones,20,De 90 a 94 años,Mujer
107,Patones,2,De 95 a 99 años,Mujer
107,Patones,1,De 100 y más años,Mujer
108,Pedrezuela,233,De 0 a 4 años,Hombre
108,Pedrezuela,222,De 5 a 9 años,Hombre
108,Pedrezuela,168,De 10 a 14 años,Hombre
108,Pedrezuela,101,De 15 a 19 años,Hombre
108,Pedrezuela,98,De 20 a 24 años,Hombre
108,Pedrezuela,107,De 25 a 29 años,Hombre
108,Pedrezuela,189,De 30 a 34 años,Hombre
108,Pedrezuela,332,De 35 a 39 años,Hombre
108,Pedrezuela,352,De 40 a 44 años,Hombre
108,Pedrezuela,267,De 45 a 49 años,Hombre
108,Pedrezuela,225,De 50 a 54 años,Hombre
108,Pedrezuela,153,De 55 a 59 años,Hombre
108,Pedrezuela,120,De 60 a 64 años,Hombre
108,Pedrezuela,81,De 65 a 69 años,Hombre
108,Pedrezuela,61,De 70 a 74 años,Hombre
108,Pedrezuela,37,De 75 a 79 años,Hombre
108,Pedrezuela,29,De 80 a 84 años,Hombre
108,Pedrezuela,21,De 85 a 89 años,Hombre
108,Pedrezuela,11,De 90 a 94 años,Hombre
108,Pedrezuela,3,De 95 a 99 años,Hombre
108,Pedrezuela,1,De 100 y más años,Hombre
108,Pedrezuela,201,De 0 a 4 años,Mujer
108,Pedrezuela,227,De 5 a 9 años,Mujer
108,Pedrezuela,141,De 10 a 14 años,Mujer
108,Pedrezuela,126,De 15 a 19 años,Mujer
108,Pedrezuela,95,De 20 a 24 años,Mujer
108,Pedrezuela,157,De 25 a 29 años,Mujer
108,Pedrezuela,252,De 30 a 34 años,Mujer
108,Pedrezuela,345,De 35 a 39 años,Mujer
108,Pedrezuela,335,De 40 a 44 años,Mujer
108,Pedrezuela,228,De 45 a 49 años,Mujer
108,Pedrezuela,175,De 50 a 54 años,Mujer
108,Pedrezuela,132,De 55 a 59 años,Mujer
108,Pedrezuela,100,De 60 a 64 años,Mujer
108,Pedrezuela,77,De 65 a 69 años,Mujer
108,Pedrezuela,54,De 70 a 74 años,Mujer
108,Pedrezuela,41,De 75 a 79 años,Mujer
108,Pedrezuela,61,De 80 a 84 años,Mujer
108,Pedrezuela,35,De 85 a 89 años,Mujer
108,Pedrezuela,16,De 90 a 94 años,Mujer
108,Pedrezuela,4,De 95 a 99 años,Mujer
108,Pedrezuela,0,De 100 y más años,Mujer
109,Pelayos de la Presa,65,De 0 a 4 años,Hombre
109,Pelayos de la Presa,68,De 5 a 9 años,Hombre
109,Pelayos de la Presa,55,De 10 a 14 años,Hombre
109,Pelayos de la Presa,73,De 15 a 19 años,Hombre
109,Pelayos de la Presa,61,De 20 a 24 años,Hombre
109,Pelayos de la Presa,56,De 25 a 29 años,Hombre
109,Pelayos de la Presa,79,De 30 a 34 años,Hombre
109,Pelayos de la Presa,107,De 35 a 39 años,Hombre
109,Pelayos de la Presa,101,De 40 a 44 años,Hombre
109,Pelayos de la Presa,111,De 45 a 49 años,Hombre
109,Pelayos de la Presa,96,De 50 a 54 años,Hombre
109,Pelayos de la Presa,86,De 55 a 59 años,Hombre
109,Pelayos de la Presa,68,De 60 a 64 años,Hombre
109,Pelayos de la Presa,56,De 65 a 69 años,Hombre
109,Pelayos de la Presa,57,De 70 a 74 años,Hombre
109,Pelayos de la Presa,44,De 75 a 79 años,Hombre
109,Pelayos de la Presa,41,De 80 a 84 años,Hombre
109,Pelayos de la Presa,17,De 85 a 89 años,Hombre
109,Pelayos de la Presa,7,De 90 a 94 años,Hombre
109,Pelayos de la Presa,2,De 95 a 99 años,Hombre
109,Pelayos de la Presa,0,De 100 y más años,Hombre
109,Pelayos de la Presa,45,De 0 a 4 años,Mujer
109,Pelayos de la Presa,73,De 5 a 9 años,Mujer
109,Pelayos de la Presa,73,De 10 a 14 años,Mujer
109,Pelayos de la Presa,58,De 15 a 19 años,Mujer
109,Pelayos de la Presa,55,De 20 a 24 años,Mujer
109,Pelayos de la Presa,59,De 25 a 29 años,Mujer
109,Pelayos de la Presa,71,De 30 a 34 años,Mujer
109,Pelayos de la Presa,87,De 35 a 39 años,Mujer
109,Pelayos de la Presa,90,De 40 a 44 años,Mujer
109,Pelayos de la Presa,106,De 45 a 49 años,Mujer
109,Pelayos de la Presa,94,De 50 a 54 años,Mujer
109,Pelayos de la Presa,66,De 55 a 59 años,Mujer
109,Pelayos de la Presa,75,De 60 a 64 años,Mujer
109,Pelayos de la Presa,51,De 65 a 69 años,Mujer
109,Pelayos de la Presa,60,De 70 a 74 años,Mujer
109,Pelayos de la Presa,57,De 75 a 79 años,Mujer
109,Pelayos de la Presa,40,De 80 a 84 años,Mujer
109,Pelayos de la Presa,30,De 85 a 89 años,Mujer
109,Pelayos de la Presa,23,De 90 a 94 años,Mujer
109,Pelayos de la Presa,3,De 95 a 99 años,Mujer
109,Pelayos de la Presa,2,De 100 y más años,Mujer
110,Perales de Tajuña,71,De 0 a 4 años,Hombre
110,Perales de Tajuña,95,De 5 a 9 años,Hombre
110,Perales de Tajuña,71,De 10 a 14 años,Hombre
110,Perales de Tajuña,71,De 15 a 19 años,Hombre
110,Perales de Tajuña,63,De 20 a 24 años,Hombre
110,Perales de Tajuña,72,De 25 a 29 años,Hombre
110,Perales de Tajuña,97,De 30 a 34 años,Hombre
110,Perales de Tajuña,123,De 35 a 39 años,Hombre
110,Perales de Tajuña,138,De 40 a 44 años,Hombre
110,Perales de Tajuña,118,De 45 a 49 años,Hombre
110,Perales de Tajuña,101,De 50 a 54 años,Hombre
110,Perales de Tajuña,108,De 55 a 59 años,Hombre
110,Perales de Tajuña,76,De 60 a 64 años,Hombre
110,Perales de Tajuña,51,De 65 a 69 años,Hombre
110,Perales de Tajuña,57,De 70 a 74 años,Hombre
110,Perales de Tajuña,47,De 75 a 79 años,Hombre
110,Perales de Tajuña,38,De 80 a 84 años,Hombre
110,Perales de Tajuña,19,De 85 a 89 años,Hombre
110,Perales de Tajuña,5,De 90 a 94 años,Hombre
110,Perales de Tajuña,0,De 95 a 99 años,Hombre
110,Perales de Tajuña,0,De 100 y más años,Hombre
110,Perales de Tajuña,63,De 0 a 4 años,Mujer
110,Perales de Tajuña,87,De 5 a 9 años,Mujer
110,Perales de Tajuña,78,De 10 a 14 años,Mujer
110,Perales de Tajuña,67,De 15 a 19 años,Mujer
110,Perales de Tajuña,56,De 20 a 24 años,Mujer
110,Perales de Tajuña,69,De 25 a 29 años,Mujer
110,Perales de Tajuña,109,De 30 a 34 años,Mujer
110,Perales de Tajuña,123,De 35 a 39 años,Mujer
110,Perales de Tajuña,124,De 40 a 44 años,Mujer
110,Perales de Tajuña,120,De 45 a 49 años,Mujer
110,Perales de Tajuña,105,De 50 a 54 años,Mujer
110,Perales de Tajuña,83,De 55 a 59 años,Mujer
110,Perales de Tajuña,65,De 60 a 64 años,Mujer
110,Perales de Tajuña,57,De 65 a 69 años,Mujer
110,Perales de Tajuña,53,De 70 a 74 años,Mujer
110,Perales de Tajuña,53,De 75 a 79 años,Mujer
110,Perales de Tajuña,46,De 80 a 84 años,Mujer
110,Perales de Tajuña,26,De 85 a 89 años,Mujer
110,Perales de Tajuña,10,De 90 a 94 años,Mujer
110,Perales de Tajuña,2,De 95 a 99 años,Mujer
110,Perales de Tajuña,0,De 100 y más años,Mujer
111,Pezuela de las Torres,29,De 0 a 4 años,Hombre
111,Pezuela de las Torres,26,De 5 a 9 años,Hombre
111,Pezuela de las Torres,18,De 10 a 14 años,Hombre
111,Pezuela de las Torres,14,De 15 a 19 años,Hombre
111,Pezuela de las Torres,14,De 20 a 24 años,Hombre
111,Pezuela de las Torres,28,De 25 a 29 años,Hombre
111,Pezuela de las Torres,35,De 30 a 34 años,Hombre
111,Pezuela de las Torres,36,De 35 a 39 años,Hombre
111,Pezuela de las Torres,36,De 40 a 44 años,Hombre
111,Pezuela de las Torres,34,De 45 a 49 años,Hombre
111,Pezuela de las Torres,27,De 50 a 54 años,Hombre
111,Pezuela de las Torres,24,De 55 a 59 años,Hombre
111,Pezuela de las Torres,28,De 60 a 64 años,Hombre
111,Pezuela de las Torres,22,De 65 a 69 años,Hombre
111,Pezuela de las Torres,10,De 70 a 74 años,Hombre
111,Pezuela de las Torres,13,De 75 a 79 años,Hombre
111,Pezuela de las Torres,19,De 80 a 84 años,Hombre
111,Pezuela de las Torres,9,De 85 a 89 años,Hombre
111,Pezuela de las Torres,4,De 90 a 94 años,Hombre
111,Pezuela de las Torres,0,De 95 a 99 años,Hombre
111,Pezuela de las Torres,0,De 100 y más años,Hombre
111,Pezuela de las Torres,21,De 0 a 4 años,Mujer
111,Pezuela de las Torres,19,De 5 a 9 años,Mujer
111,Pezuela de las Torres,16,De 10 a 14 años,Mujer
111,Pezuela de las Torres,17,De 15 a 19 años,Mujer
111,Pezuela de las Torres,20,De 20 a 24 años,Mujer
111,Pezuela de las Torres,13,De 25 a 29 años,Mujer
111,Pezuela de las Torres,36,De 30 a 34 años,Mujer
111,Pezuela de las Torres,32,De 35 a 39 años,Mujer
111,Pezuela de las Torres,25,De 40 a 44 años,Mujer
111,Pezuela de las Torres,33,De 45 a 49 años,Mujer
111,Pezuela de las Torres,18,De 50 a 54 años,Mujer
111,Pezuela de las Torres,30,De 55 a 59 años,Mujer
111,Pezuela de las Torres,31,De 60 a 64 años,Mujer
111,Pezuela de las Torres,17,De 65 a 69 años,Mujer
111,Pezuela de las Torres,19,De 70 a 74 años,Mujer
111,Pezuela de las Torres,8,De 75 a 79 años,Mujer
111,Pezuela de las Torres,15,De 80 a 84 años,Mujer
111,Pezuela de las Torres,11,De 85 a 89 años,Mujer
111,Pezuela de las Torres,6,De 90 a 94 años,Mujer
111,Pezuela de las Torres,2,De 95 a 99 años,Mujer
111,Pezuela de las Torres,1,De 100 y más años,Mujer
112,Pinilla del Valle,2,De 0 a 4 años,Hombre
112,Pinilla del Valle,6,De 5 a 9 años,Hombre
112,Pinilla del Valle,2,De 10 a 14 años,Hombre
112,Pinilla del Valle,5,De 15 a 19 años,Hombre
112,Pinilla del Valle,5,De 20 a 24 años,Hombre
112,Pinilla del Valle,3,De 25 a 29 años,Hombre
112,Pinilla del Valle,6,De 30 a 34 años,Hombre
112,Pinilla del Valle,7,De 35 a 39 años,Hombre
112,Pinilla del Valle,5,De 40 a 44 años,Hombre
112,Pinilla del Valle,9,De 45 a 49 años,Hombre
112,Pinilla del Valle,9,De 50 a 54 años,Hombre
112,Pinilla del Valle,11,De 55 a 59 años,Hombre
112,Pinilla del Valle,8,De 60 a 64 años,Hombre
112,Pinilla del Valle,8,De 65 a 69 años,Hombre
112,Pinilla del Valle,7,De 70 a 74 años,Hombre
112,Pinilla del Valle,6,De 75 a 79 años,Hombre
112,Pinilla del Valle,3,De 80 a 84 años,Hombre
112,Pinilla del Valle,2,De 85 a 89 años,Hombre
112,Pinilla del Valle,2,De 90 a 94 años,Hombre
112,Pinilla del Valle,0,De 95 a 99 años,Hombre
112,Pinilla del Valle,0,De 100 y más años,Hombre
112,Pinilla del Valle,1,De 0 a 4 años,Mujer
112,Pinilla del Valle,1,De 5 a 9 años,Mujer
112,Pinilla del Valle,1,De 10 a 14 años,Mujer
112,Pinilla del Valle,8,De 15 a 19 años,Mujer
112,Pinilla del Valle,4,De 20 a 24 años,Mujer
112,Pinilla del Valle,0,De 25 a 29 años,Mujer
112,Pinilla del Valle,6,De 30 a 34 años,Mujer
112,Pinilla del Valle,4,De 35 a 39 años,Mujer
